voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
3.977,-882263,45,38.3,1283.16,4400,Li-ion
3.977,-932923,45,38.3,1283.16,4400,Li-ion
3.977,-885620,45,38.3,1283.16,4400,Li-ion
3.977,-916138,45,38.3,1283.16,4400,Li-ion
3.977,-973816,45,38.3,1283.16,4400,Li-ion
3.977,-947266,45,38.3,1283.16,4400,Li-ion
3.965,-884094,46,38.4,1317.84,4400,Li-ion
3.965,-944214,46,38.4,1317.84,4400,Li-ion
3.983,-1016541,46,38.4,1317.84,4400,Li-ion
3.983,-931397,46,38.4,1317.84,4400,Li-ion
3.983,-931702,46,38.4,1317.84,4400,Li-ion
3.983,-980835,46,38.4,1317.84,4400,Li-ion
3.983,-978394,46,38.4,1317.84,4400,Li-ion
3.983,-983277,46,38.4,1317.84,4400,Li-ion
3.983,-975952,46,38.4,1317.84,4400,Li-ion
3.983,-977173,46,38.4,1317.84,4400,Li-ion
3.972,-971985,46,38.4,1317.84,4400,Li-ion
3.972,-981446,46,38.4,1317.84,4400,Li-ion
3.972,-975037,46,38.4,1317.84,4400,Li-ion
3.972,-986939,46,38.4,1317.84,4400,Li-ion
3.972,-1047974,46,38.4,1317.84,4400,Li-ion
3.972,-991822,46,38.4,1317.84,4400,Li-ion
3.972,-958862,46,38.4,1317.84,4400,Li-ion
3.972,-982056,46,38.4,1317.84,4400,Li-ion
3.978,-906677,46,38.4,1317.84,4400,Li-ion
3.978,-959778,46,38.4,1317.84,4400,Li-ion
3.978,-1020203,46,38.6,1317.84,4400,Li-ion
4.134,-2590028,46,38.2,1317.84,4400,Li-ion
4.191,-3204042,46,39.2,1317.84,4400,Li-ion
4.196,-3215639,46,39.1,1317.84,4400,Li-ion
4.201,-3217775,46,39.1,1317.84,4400,Li-ion
4.204,-3214418,46,39.1,1317.84,4400,Li-ion
4.204,-3219301,46,39.1,1317.84,4400,Li-ion
4.215,-3216555,46,39.1,1317.84,4400,Li-ion
4.215,-3215944,46,39.1,1317.84,4400,Li-ion
4.215,-3227236,46,39.1,1317.84,4400,Li-ion
4.221,-3219606,46,39,1317.84,4400,Li-ion
4.221,-3222658,46,39,1317.84,4400,Li-ion
4.221,-3215029,46,39,1317.84,4400,Li-ion
4.227,-3221437,46,39,1317.84,4400,Li-ion
4.227,-3217470,46,39,1317.84,4400,Li-ion
4.227,-3222353,46,39,1317.84,4400,Li-ion
3.889,-798035,46,38.6,1317.84,4400,Li-ion
3.889,-945740,46,38.6,1317.84,4400,Li-ion
3.98,-997925,46,38.4,1317.84,4400,Li-ion
3.98,-875244,46,38.4,1317.84,4400,Li-ion
3.98,-915222,46,38.4,1317.84,4400,Li-ion
3.977,-599976,47,38.3,1352.52,4400,Li-ion
3.977,-802612,47,38.3,1352.52,4400,Li-ion
3.977,-556335,47,38.3,1352.52,4400,Li-ion
3.977,-824890,47,38.3,1352.52,4400,Li-ion
3.977,-865173,47,38.3,1352.52,4400,Li-ion
3.976,-587768,47,38.3,1352.52,4400,Li-ion
4.121,-2444154,47,39.3,1352.52,4400,Li-ion
4.207,-3113710,47,39.3,1352.52,4400,Li-ion
4.211,-3202822,47,39.2,1352.52,4400,Li-ion
4.218,-3209535,47,39.1,1352.52,4400,Li-ion
4.216,-3225710,47,39.1,1352.52,4400,Li-ion
4.216,-3224184,47,39.1,1352.52,4400,Li-ion
4.084,-1700135,47,38.6,1352.52,4400,Li-ion
4.096,-1918336,47,38.5,1352.52,4400,Li-ion
4.105,-1856995,47,38.4,1352.52,4400,Li-ion
4.105,-2010499,47,38.4,1352.52,4400,Li-ion
4.095,-1869813,47,38.4,1352.52,4400,Li-ion
4.094,-1911317,47,38.3,1352.52,4400,Li-ion
4.101,-2005006,47,38.3,1352.52,4400,Li-ion
4.1,-1975709,47,38.3,1352.52,4400,Li-ion
4.079,-1766663,47,38.3,1352.52,4400,Li-ion
4.092,-1899110,47,38.3,1352.52,4400,Li-ion
4.094,-1914674,48,38.3,1352.52,4400,Li-ion
4.096,-1950379,48,38.3,1352.52,4400,Li-ion
4.079,-1750184,48,38.2,1352.52,4400,Li-ion
4.1,-1734620,48,38.2,1352.52,4400,Li-ion
4.08,-1806641,48,38.2,1352.52,4400,Li-ion
4.087,-1845704,48,38.2,1352.52,4400,Li-ion
4.092,-1601868,48,38.2,1352.52,4400,Li-ion
4.096,-1705018,48,38.2,1352.52,4400,Li-ion
4.089,-1901246,48,38.2,1352.52,4400,Li-ion
4.064,-1665650,48,38.2,1352.52,4400,Li-ion
4.094,-1940919,48,38.2,1352.52,4400,Li-ion
4.088,-1862794,48,38.2,1352.52,4400,Li-ion
4.09,-1774903,48,38.2,1352.52,4400,Li-ion
4.089,-1585084,48,38.1,1352.52,4400,Li-ion
4.085,-1823426,48,38.1,1352.52,4400,Li-ion
4.082,-1822511,48,38.1,1352.52,4400,Li-ion
4.084,-1791383,48,38.1,1352.52,4400,Li-ion
4.092,-1657410,48,38.1,1352.52,4400,Li-ion
4.085,-1841431,48,38.1,1352.52,4400,Li-ion
4.081,-1807252,48,38.1,1352.52,4400,Li-ion
4.089,-1596070,48,38.1,1352.52,4400,Li-ion
4.084,-1852418,48,38.1,1352.52,4400,Li-ion
4.085,-1824036,48,38.1,1352.52,4400,Li-ion
4.088,-1623841,48,38.1,1352.52,4400,Li-ion
4.086,-1850892,48,38.1,1352.52,4400,Li-ion
4.084,-1809998,48,38.1,1352.52,4400,Li-ion
4.078,-1740418,48,38.1,1352.52,4400,Li-ion
4.083,-1502686,48,38.1,1352.52,4400,Li-ion
4.078,-1784364,48,38.1,1352.52,4400,Li-ion
4.071,-1749268,48,38.1,1352.52,4400,Li-ion
4.079,-1698609,48,38.1,1352.52,4400,Li-ion
4.072,-1719666,48,38,1352.52,4400,Li-ion
4.071,-1726075,48,38,1352.52,4400,Li-ion
4.068,-1787721,48,38,1352.52,4400,Li-ion
4.072,-1825868,48,38,1352.52,4400,Li-ion
4.049,-1690980,48,38,1352.52,4400,Li-ion
4.07,-1697388,48,38,1352.52,4400,Li-ion
4.079,-1768494,49,38,1387.2,4400,Li-ion
4.084,-1708375,49,38,1387.2,4400,Li-ion
4.084,-1824647,49,38,1387.2,4400,Li-ion
4.071,-1712952,49,38,1387.2,4400,Li-ion
4.073,-1650086,49,38,1387.2,4400,Li-ion
4.079,-1778565,49,38,1387.2,4400,Li-ion
4.073,-1724244,49,38,1387.2,4400,Li-ion
4.065,-1561890,49,38,1387.2,4400,Li-ion
4.075,-1748658,49,38,1387.2,4400,Li-ion
4.071,-1693116,49,38,1387.2,4400,Li-ion
4.073,-1637879,49,38,1387.2,4400,Li-ion
4.072,-1464844,49,38,1387.2,4400,Li-ion
4.067,-1644288,49,38,1387.2,4400,Li-ion
4.065,-1646729,49,38,1387.2,4400,Li-ion
4.076,-1540833,49,38,1387.2,4400,Li-ion
4.067,-1687928,49,38,1387.2,4400,Li-ion
4.064,-1621400,49,38,1387.2,4400,Li-ion
4.071,-1410828,49,38,1387.2,4400,Li-ion
4.071,-1713563,49,38,1387.2,4400,Li-ion
4.068,-1647950,49,38,1387.2,4400,Li-ion
4.064,-1610108,49,38,1387.2,4400,Li-ion
4.074,-1531983,49,38,1387.2,4400,Li-ion
4.068,-1687928,49,38,1387.2,4400,Li-ion
4.094,-1808167,49,38.4,1387.2,4400,Li-ion
4.214,-3204348,49,38.7,1387.2,4400,Li-ion
4.217,-3199160,49,38.7,1387.2,4400,Li-ion
4.221,-3212892,49,38.7,1387.2,4400,Li-ion
4.221,-3219606,49,38.6,1387.2,4400,Li-ion
4.221,-3216249,49,38.6,1387.2,4400,Li-ion
4.229,-3224184,49,38.7,1387.2,4400,Li-ion
4.229,-3221132,49,38.7,1387.2,4400,Li-ion
4.229,-3218386,49,38.7,1387.2,4400,Li-ion
4.229,-3219301,49,38.7,1387.2,4400,Li-ion
4.229,-3222658,49,38.7,1387.2,4400,Li-ion
4.229,-3221437,49,38.7,1387.2,4400,Li-ion
4.236,-3219301,49,38.7,1387.2,4400,Li-ion
4.236,-3223574,49,38.7,1387.2,4400,Li-ion
4.235,-3211672,49,38.9,1387.2,4400,Li-ion
3.903,-654907,49,38.3,1387.2,4400,Li-ion
3.903,-968628,49,38.3,1387.2,4400,Li-ion
3.903,-918884,49,38.3,1387.2,4400,Li-ion
3.903,-866089,49,38.3,1387.2,4400,Li-ion
3.903,-892944,49,38.3,1387.2,4400,Li-ion
4.004,-838013,49,38.1,1387.2,4400,Li-ion
4.004,-950928,49,38.1,1387.2,4400,Li-ion
4.004,-934754,49,38.1,1387.2,4400,Li-ion
4.004,-1009827,49,38.1,1387.2,4400,Li-ion
4.004,-848389,49,38.1,1387.2,4400,Li-ion
4.004,-1018372,49,38.1,1387.2,4400,Li-ion
4.004,-934448,49,38.1,1387.2,4400,Li-ion
4.004,-953064,49,38.1,1387.2,4400,Li-ion
3.99,-911255,49,38,1387.2,4400,Li-ion
3.99,-926819,49,38,1387.2,4400,Li-ion
3.99,-937805,49,38,1387.2,4400,Li-ion
3.99,-965576,49,38,1387.2,4400,Li-ion
3.99,-909424,49,38,1387.2,4400,Li-ion
3.998,-871582,50,38.1,1421.88,4400,Li-ion
3.998,-719605,50,38.1,1421.88,4400,Li-ion
3.989,-848084,50,38.1,1421.88,4400,Li-ion
3.989,-1006775,50,38.1,1421.88,4400,Li-ion
3.989,-1085816,50,38.1,1421.88,4400,Li-ion
3.989,-917053,50,38.1,1421.88,4400,Li-ion
3.989,-1052246,50,38.1,1421.88,4400,Li-ion
3.989,-1010437,50,38.1,1421.88,4400,Li-ion
3.989,-932312,50,38.1,1421.88,4400,Li-ion
3.989,-981446,50,38.1,1421.88,4400,Li-ion
3.969,-1049805,50,38.1,1421.88,4400,Li-ion
4.076,-2553407,50,39.1,1421.88,4400,Li-ion
4.208,-3213198,50,39,1421.88,4400,Li-ion
4.213,-3200685,50,38.9,1421.88,4400,Li-ion
4.217,-3218386,50,39,1421.88,4400,Li-ion
4.22,-3221437,50,38.9,1421.88,4400,Li-ion
4.22,-3221743,50,38.9,1421.88,4400,Li-ion
4.228,-3227236,50,39,1421.88,4400,Li-ion
4.228,-3218386,50,39,1421.88,4400,Li-ion
4.228,-3221743,50,39,1421.88,4400,Li-ion
4.228,-3222048,50,39,1421.88,4400,Li-ion
4.228,-3219301,50,39,1421.88,4400,Li-ion
4.235,-3223879,50,38.9,1421.88,4400,Li-ion
4.235,-3217165,50,38.9,1421.88,4400,Li-ion
4.235,-3223574,50,38.9,1421.88,4400,Li-ion
4.235,-3224794,50,38.9,1421.88,4400,Li-ion
4.235,-3227236,50,38.9,1421.88,4400,Li-ion
4.24,-3218080,50,38.9,1421.88,4400,Li-ion
4.24,-3221437,50,38.9,1421.88,4400,Li-ion
4.24,-3222963,50,38.9,1421.88,4400,Li-ion
4.24,-3223879,50,38.9,1421.88,4400,Li-ion
4.244,-3219911,50,38.9,1421.88,4400,Li-ion
4.244,-3222048,50,38.9,1421.88,4400,Li-ion
4.248,-3217165,50,39,1421.88,4400,Li-ion
4.251,-3219911,50,39,1421.88,4400,Li-ion
4.25,-3228456,51,39,1456.56,4400,Li-ion
4.25,-3219301,51,39,1456.56,4400,Li-ion
4.252,-3224489,51,39.1,1456.56,4400,Li-ion
4.252,-3218080,51,39.1,1456.56,4400,Li-ion
4.252,-3223268,51,39.1,1456.56,4400,Li-ion
4.252,-3224794,51,39.1,1456.56,4400,Li-ion
4.254,-3226015,51,39,1456.56,4400,Li-ion
4.254,-3222048,51,39,1456.56,4400,Li-ion
4.254,-3220827,51,39,1456.56,4400,Li-ion
4.254,-3217775,51,39,1456.56,4400,Li-ion
4.255,-3220827,51,39,1456.56,4400,Li-ion
4.255,-3219301,51,39,1456.56,4400,Li-ion
4.255,-3222963,52,39,1456.56,4400,Li-ion
4.257,-3218080,52,39.1,1456.56,4400,Li-ion
4.257,-3218691,52,39.1,1456.56,4400,Li-ion
4.257,-3223574,52,39.1,1456.56,4400,Li-ion
4.257,-3214723,52,39.1,1456.56,4400,Li-ion
4.257,-3215944,52,39.1,1456.56,4400,Li-ion
4.257,-3222048,52,39.1,1456.56,4400,Li-ion
4.258,-1669923,52,38.7,1456.56,4400,Li-ion
4.134,-1940919,52,38.6,1456.56,4400,Li-ion
4.138,-1885377,52,38.5,1456.56,4400,Li-ion
4.135,-1712342,52,38.5,1456.56,4400,Li-ion
4.134,-1943055,52,38.5,1456.56,4400,Li-ion
4.131,-1858216,52,38.4,1456.56,4400,Li-ion
4.132,-1763306,52,38.4,1456.56,4400,Li-ion
4.121,-1842347,52,38.4,1456.56,4400,Li-ion
4.096,-1598817,52,38.4,1456.56,4400,Li-ion
4.123,-1919251,52,38.4,1456.56,4400,Li-ion
4.122,-1899110,52,38.4,1456.56,4400,Li-ion
4.115,-1609803,52,38.4,1456.56,4400,Li-ion
4.123,-1931153,52,38.4,1456.56,4400,Li-ion
4.122,-1921082,52,38.4,1456.56,4400,Li-ion
4.111,-1810304,52,38.4,1456.56,4400,Li-ion
4.121,-1632386,52,38.4,1456.56,4400,Li-ion
4.115,-1872865,52,38.4,1456.56,4400,Li-ion
4.107,-1785279,52,38.4,1456.56,4400,Li-ion
4.098,-1742249,52,38.4,1456.56,4400,Li-ion
4.114,-1870118,52,38.4,1456.56,4400,Li-ion
4.104,-1764832,52,38.4,1456.56,4400,Li-ion
4.105,-1497803,52,38.4,1456.56,4400,Li-ion
4.114,-1865846,52,38.4,1456.56,4400,Li-ion
4.118,-1866761,52,38.4,1456.56,4400,Li-ion
4.086,-1690980,53,38.4,1525.92,4400,Li-ion
4.109,-1747437,53,38.4,1525.92,4400,Li-ion
4.113,-1838380,53,38.4,1525.92,4400,Li-ion
4.115,-1651612,53,38.4,1525.92,4400,Li-ion
4.113,-1886903,53,38.4,1525.92,4400,Li-ion
4.088,-1571961,53,38.3,1525.92,4400,Li-ion
4.097,-1615296,53,38.4,1525.92,4400,Li-ion
4.114,-1878968,53,38.4,1525.92,4400,Li-ion
4.106,-1735841,53,38.4,1525.92,4400,Li-ion
4.113,-1726990,53,38.4,1525.92,4400,Li-ion
4.1,-1792298,53,38.4,1525.92,4400,Li-ion
4.102,-1791688,53,38.4,1525.92,4400,Li-ion
4.103,-1799317,53,38.4,1525.92,4400,Li-ion
4.09,-1665650,53,38.3,1525.92,4400,Li-ion
4.106,-1814881,53,38.3,1525.92,4400,Li-ion
4.105,-1768494,53,38.3,1525.92,4400,Li-ion
4.086,-1815797,53,38.4,1525.92,4400,Li-ion
4.096,-1722718,53,38.4,1525.92,4400,Li-ion
4.106,-1827393,53,38.4,1525.92,4400,Li-ion
4.103,-1773682,53,38.4,1525.92,4400,Li-ion
4.1,-1647950,53,38.4,1525.92,4400,Li-ion
4.104,-1837159,53,38.4,1525.92,4400,Li-ion
4.102,-1795655,53,38.3,1525.92,4400,Li-ion
4.101,-1699525,53,38.3,1525.92,4400,Li-ion
4.102,-1525269,53,38.3,1525.92,4400,Li-ion
4.099,-1745911,53,38.4,1525.92,4400,Li-ion
4.091,-1687318,53,38.3,1525.92,4400,Li-ion
4.1,-1541443,53,38.4,1525.92,4400,Li-ion
4.102,-1788636,53,38.3,1525.92,4400,Li-ion
4.102,-1765137,53,38.4,1525.92,4400,Li-ion
4.092,-1679078,53,38.3,1525.92,4400,Li-ion
4.102,-1643677,53,38.4,1525.92,4400,Li-ion
4.102,-1784974,53,38.3,1525.92,4400,Li-ion
4.1,-1744996,53,38.4,1525.92,4400,Li-ion
4.099,-1672364,53,38.3,1525.92,4400,Li-ion
4.098,-1773377,53,38.3,1525.92,4400,Li-ion
4.099,-1733094,53,38.3,1525.92,4400,Li-ion
4.092,-1708680,53,38.3,1525.92,4400,Li-ion
4.099,-1608277,53,38.3,1525.92,4400,Li-ion
4.128,-3203737,53,38.6,1525.92,4400,Li-ion
4.237,-3201601,53,39.1,1525.92,4400,Li-ion
4.239,-3197939,53,39.2,1525.92,4400,Li-ion
4.243,-3216860,53,39.1,1525.92,4400,Li-ion
4.244,-3219911,53,39,1525.92,4400,Li-ion
4.25,-3225405,53,39,1525.92,4400,Li-ion
4.25,-3222048,53,39,1525.92,4400,Li-ion
4.257,-3227236,53,39.1,1525.92,4400,Li-ion
4.257,-3222048,53,39.1,1525.92,4400,Li-ion
4.257,-3223268,53,39.1,1525.92,4400,Li-ion
4.257,-3225405,54,39.1,1560.6,4400,Li-ion
4.258,-3221132,54,39.1,1560.6,4400,Li-ion
4.26,-3223268,54,39.1,1560.6,4400,Li-ion
4.26,-3225405,54,39.1,1560.6,4400,Li-ion
4.26,-3223879,54,39.1,1560.6,4400,Li-ion
4.26,-3226320,54,39.1,1560.6,4400,Li-ion
4.26,-3226931,54,39.1,1560.6,4400,Li-ion
4.263,-3221437,54,39.1,1560.6,4400,Li-ion
4.263,-3220217,54,39.1,1560.6,4400,Li-ion
4.263,-3222658,54,39.1,1560.6,4400,Li-ion
4.263,-3226625,54,39.1,1560.6,4400,Li-ion
4.263,-3218691,54,39.1,1560.6,4400,Li-ion
4.265,-3220827,54,39.2,1560.6,4400,Li-ion
4.267,-3223574,54,39.2,1560.6,4400,Li-ion
4.268,-3225099,54,39.2,1560.6,4400,Li-ion
4.269,-3221132,54,39.2,1560.6,4400,Li-ion
4.269,-3221743,54,39.2,1560.6,4400,Li-ion
4.269,-3219911,54,39.2,1560.6,4400,Li-ion
4.271,-3224794,54,39.2,1560.6,4400,Li-ion
4.271,-3226625,54,39.2,1560.6,4400,Li-ion
4.271,-3218080,54,39.2,1560.6,4400,Li-ion
4.271,-3222048,54,39.2,1560.6,4400,Li-ion
4.273,-3228762,54,39.2,1560.6,4400,Li-ion
4.273,-3226015,55,39.2,1595.28,4400,Li-ion
4.273,-3222658,55,39.3,1595.28,4400,Li-ion
4.273,-3225099,55,39.3,1595.28,4400,Li-ion
4.274,-3224184,55,39.3,1595.28,4400,Li-ion
4.274,-3227846,55,39.3,1595.28,4400,Li-ion
4.274,-3226015,55,39.3,1595.28,4400,Li-ion
4.274,-3224794,55,39.3,1595.28,4400,Li-ion
4.277,-3222963,55,39.3,1595.28,4400,Li-ion
4.277,-3218691,55,39.3,1595.28,4400,Li-ion
